SequenceId,GermlineDist,TargetDist
lcl_1060966-1,6.474820144,87.23404255
lcl_1041108-1,11.26760563,86.33093525
lcl_1077481-1,11.11111111,100
lcl_1059565-1,12.58741259,82.87671233
lcl_1063877-1,1.418439716,86.11111111
lcl_1074486-1,10.41666667,89.28571429
lcl_1043124-1,1.418439716,89.43661972
lcl_1059806-1,4.255319149,89.28571429
lcl_1045341-1,18.36734694,76
lcl_1044798-1,15.06849315,81.56028369
lcl_1055064-1,11.88811189,79.05405405
lcl_1072297-1,13.19444444,82.3943662
lcl_1044265-1,5.673758865,88.27586207
lcl_1048762-1,5.633802817,87.94326241
lcl_1042526-1,4.964539007,90
lcl_1056668-1,11.18881119,83.44827586
lcl_1071401-1,7.092198582,89.20863309
lcl_1070202-1,9.722222222,90.57971014
lcl_1052518-1,13.79310345,88.32116788
lcl_1044199-1,2.836879433,88.81118881
lcl_1056393-1,4.255319149,89.36170213
lcl_1059752-1,13.28671329,83.68794326
lcl_1045546-1,11.88811189,85
lcl_1076374-1,4.225352113,89.36170213
lcl_1048732-1,13.79310345,88.32116788
lcl_1065633-1,10.48951049,85.51724138
lcl_1067547-1,12.5,98.55072464
lcl_1045167-1,8.450704225,90.07092199
lcl_1051609-1,8.391608392,84.82758621
lcl_1065385-1,2.127659574,88.02816901
lcl_1073756-1,13.79310345,88.32116788
lcl_1048394-1,12.5,83.91608392
lcl_1058649-1,4.225352113,88.11188811
lcl_1072276-1,5.673758865,89.43661972
lcl_106772-3,15.06849315,85.10638298
lcl_1043887-1,11.11111111,89.7810219
lcl_1052665-1,2.836879433,86.11111111
lcl_1068172-1,14.48275862,87.59124088
lcl_1076752-1,6.338028169,84.3537415
lcl_1051458-1,9.154929577,85.81560284
lcl_1050176-1,13.79310345,88.32116788
lcl_1067892-1,17.56756757,77.33333333
lcl_1051895-1,12.58741259,82.87671233
lcl_1046290-1,15.97222222,84.39716312
lcl_10514-11,13.79310345,88.32116788
lcl_1055463-1,11.64383562,90.07092199
lcl_1047836-1,4.929577465,89.43661972
lcl_1042940-1,2.836879433,85.41666667
lcl_1057061-1,13.79310345,88.32116788
lcl_1041836-1,16.1971831,83.45323741
lcl_1053653-1,17.00680272,77.33333333
lcl_1075801-1,12.58741259,87.14285714
lcl_1062737-1,13.19444444,84.89208633
lcl_1038675-1,9.219858156,85.10638298
lcl_1070447-1,1.418439716,90.84507042
lcl_1043278-1,11.11111111,90.51094891
lcl_1048583-1,11.80555556,87.14285714
lcl_1042072-1,2.836879433,88.81118881
lcl_1059468-1,5.673758865,90.07092199
lcl_1045797-1,11.03448276,87.5
lcl_1072952-1,11.97183099,85.10638298
lcl_1054775-1,6.382978723,87.41258741
lcl_1045630-1,12.58741259,88.32116788
lcl_1059440-1,16.66666667,83.45323741
lcl_1053901-1,13.79310345,87.76978417
lcl_1054480-1,11.11111111,89.7810219
lcl_1056726-1,11.11111111,89.7810219
lcl_106989-3,13.10344828,89.05109489
lcl_1042180-1,7.042253521,90
lcl_1047093-1,19.59459459,81.81818182
lcl_1049655-1,4.929577465,87.32394366
lcl_1056604-1,11.11111111,88.57142857
lcl_1060906-1,7.042253521,88.81118881
lcl_1068727-1,11.72413793,87.23404255
lcl_1038764-1,7.80141844,84.02777778
lcl_107135-3,13.79310345,88.32116788
lcl_1070863-1,9.655172414,90
lcl_1064152-1,11.80555556,89.05109489
lcl_1057838-1,11.11111111,89.7810219
lcl_1059267-1,10.63829787,84.61538462
lcl_1065008-1,3.546099291,86.89655172
lcl_1076189-1,7.746478873,86.01398601
lcl_1047269-1,11.26760563,83.21678322
lcl_1048969-1,7.638888889,84.72222222
lcl_1055484-1,13.79310345,87.76978417
lcl_1046402-1,12.5,87.85714286
lcl_1071131-1,14.08450704,81.56028369
lcl_107476-3,4.225352113,88.11188811
lcl_1051135-1,13.79310345,89.05109489
lcl_1039473-1,4.225352113,86.11111111
lcl_1041670-1,11.11111111,90.51094891
lcl_1073494-1,3.521126761,88.73239437
lcl_1061434-1,14.96598639,83.91608392
lcl_1076664-1,11.11111111,88.65248227
lcl_1065047-1,10.41666667,88.57142857
lcl_1052026-1,11.97183099,87.85714286
lcl_1067519-1,6.382978723,86.61971831
lcl_1069571-1,6.993006993,89.28571429
lcl_1055844-1,4.255319149,90.07092199
lcl_1040338-1,11.80555556,89.05109489
lcl_1074868-1,4.964539007,91.30434783
lcl_1052113-1,19.17808219,75
lcl_1073850-1,11.88811189,83.21678322
lcl_1045881-1,11.11111111,89.7810219
lcl_1043131-1,11.11111111,89.7810219
lcl_1055287-1,7.042253521,88.73239437
lcl_1044146-1,7.092198582,88.4057971
lcl_1046770-1,9.85915493,87.41258741
lcl_1062545-1,9.85915493,83.8028169
lcl_1077523-1,4.929577465,85.51724138
lcl_1063538-1,10.41666667,84.61538462
lcl_1041728-1,13.01369863,83.8028169
lcl_1039475-1,13.01369863,81.08108108
lcl_1056211-1,12.05673759,80.98591549
lcl_1045704-1,6.382978723,90.64748201
lcl_1067604-1,7.042253521,84.24657534
lcl_1064088-1,11.80555556,89.05109489
lcl_1046988-1,9.090909091,84.13793103
lcl_1053404-1,6.944444444,88.73239437
lcl_1070561-1,9.154929577,87.41258741
lcl_1052858-1,10.34482759,88.48920863
lcl_1071749-1,19.04761905,76.66666667
lcl_1049771-1,12.5,88.32116788
lcl_1066745-1,15.54054054,86.42857143
lcl_1064050-1,11.72413793,86.71328671
lcl_1061687-1,11.72413793,87.94326241
lcl_1064639-1,9.154929577,85.81560284
lcl_1063543-1,4.929577465,88.65248227
lcl_1070961-1,17.00680272,82.63888889
lcl_1076232-1,7.80141844,88.57142857
lcl_1068455-1,11.11111111,85.41666667
lcl_1059265-1,14.38356164,89.05109489
lcl_1048141-1,15.06849315,85.10638298
lcl_1068275-1,7.042253521,88.02816901
lcl_1044917-1,11.80555556,98.55072464
lcl_1058677-1,13.79310345,88.32116788
lcl_1062667-1,7.80141844,89.85507246
lcl_1069758-1,4.225352113,88.11188811
lcl_1060800-1,13.69863014,89.7810219
lcl_1053528-1,5.673758865,87.32394366
lcl_1053631-1,6.338028169,87.5862069
lcl_1071501-1,11.11111111,90.51094891
lcl_1075743-1,9.722222222,86.89655172
lcl_1056728-1,11.80555556,99.27536232
lcl_1042260-1,6.993006993,89.43661972
lcl_1064093-1,10.56338028,84.89208633
lcl_1066536-1,5.633802817,88.81118881
lcl_1052751-1,8.391608392,84.82758621
lcl_1046629-1,4.929577465,84.93150685
lcl_1039052-1,12.58741259,83.45323741
lcl_1073386-1,11.26760563,89.28571429
lcl_1075301-1,13.28671329,83.57142857
lcl_1060452-1,13.79310345,88.48920863
lcl_1075202-1,13.79310345,87.76978417
lcl_1054058-1,20.80536913,78.91156463
lcl_1039461-1,18.05555556,84.39716312
lcl_1040074-1,10.41666667,89.28571429
lcl_1055858-1,17.56756757,82.3943662
lcl_1070289-1,9.154929577,88.65248227
lcl_1074585-1,11.72413793,87.94326241
lcl_1054119-1,15.06849315,85.10638298
lcl_1050493-1,0.709219858,90.78014184
lcl_1045432-1,9.154929577,87.41258741
lcl_1068182-1,11.11111111,90
lcl_1039553-1,7.638888889,88.19444444
lcl_1038910-1,8.391608392,84.82758621
lcl_1044970-1,6.382978723,86.71328671
lcl_1041565-1,9.85915493,90.71428571
lcl_1063427-1,2.836879433,92.19858156
lcl_1075236-1,11.11111111,89.7810219
lcl_1039126-1,14.38356164,89.05109489
lcl_1059481-1,9.655172414,90
lcl_1066337-1,12.24489796,86.61971831
lcl_1052063-1,7.092198582,89.36170213
lcl_1050504-1,14.28571429,84.61538462
lcl_1060942-1,5.633802817,90
lcl_1058696-1,11.11111111,89.7810219
lcl_1077052-1,14.38356164,89.05109489
lcl_1039088-1,4.255319149,90
lcl_1044388-1,13.10344828,89.05109489
lcl_1076281-1,11.80555556,87.14285714
lcl_1075542-1,13.88888889,85.71428571
lcl_1067246-1,13.79310345,82.87671233
lcl_1072081-1,9.655172414,90
lcl_1064360-1,8.965517241,84.24657534
lcl_1049763-1,9.154929577,87.94326241
lcl_1052800-1,11.26760563,84.17266187
lcl_1043966-1,11.88811189,79.59183673
lcl_1077206-1,4.964539007,85.91549296
lcl_1076167-1,10.56338028,88.57142857
lcl_1065474-1,11.11111111,89.7810219
lcl_1053989-1,9.655172414,90
lcl_1057278-1,1.408450704,88.73239437
lcl_1065738-1,9.722222222,87.94326241
lcl_1054850-1,13.79310345,88.32116788
lcl_1058312-1,4.347826087,87.68115942
lcl_1051246-1,4.225352113,88.11188811
lcl_1054884-1,12.92517007,87.85714286
lcl_1062299-1,9.929078014,83.91608392
lcl_1073463-1,12.5,87.14285714
lcl_1073536-1,6.944444444,86.98630137
lcl_1071388-1,9.090909091,84.02777778
lcl_1041370-1,18.79194631,77.02702703
lcl_1046057-1,11.80555556,90.51094891
lcl_105362-3,11.11111111,90.51094891
lcl_1038530-1,17.36111111,82.51748252
lcl_1052571-1,11.88811189,86.42857143
lcl_1054577-1,10.41666667,89.28571429
lcl_1063772-1,18.05555556,83.68794326
lcl_1059947-1,1.418439716,90.07092199
lcl_1049879-1,7.092198582,86.61971831
lcl_1045927-1,11.64383562,86.11111111
lcl_1056864-1,16.77852349,82.51748252
lcl_1039835-1,5.714285714,87.23404255
lcl_1055747-1,7.042253521,82.99319728
lcl_1061875-1,8.450704225,84.50704225
lcl_1060638-1,6.944444444,88.57142857
lcl_105824-3,14.28571429,84.61538462
lcl_1053474-1,1.418439716,88.11188811
lcl_1052856-1,8.275862069,88.57142857
lcl_1049247-1,9.154929577,87.41258741
lcl_1056828-1,19.04761905,75.33333333
lcl_1051993-1,11.72413793,87.14285714
lcl_103962-3,15.06849315,85.10638298
lcl_1069218-1,11.11111111,89.7810219
lcl_1046325-1,11.97183099,84.7826087
lcl_1061403-1,17.44966443,81.81818182
lcl_104379-3,15.06849315,85.10638298
lcl_1074170-1,11.72413793,88.65248227
lcl_1056238-1,10.48951049,88.65248227
lcl_1059418-1,13.60544218,84.72222222
lcl_1059167-1,8.391608392,84.82758621
lcl_1042137-1,11.18881119,85.91549296
lcl_1064442-1,14.38356164,89.05109489
lcl_1060760-1,6.993006993,86.71328671
lcl_104624-3,13.79310345,88.32116788
lcl_1066444-1,10.48951049,84.17266187
lcl_1057273-1,15.75342466,87.59124088
lcl_1047235-1,8.510638298,84.61538462
lcl_1046970-1,6.474820144,88.57142857
lcl_1065492-1,13.10344828,89.05109489
lcl_1069039-1,0.709219858,89.36170213
lcl_1066281-1,11.11111111,89.7810219
lcl_1075879-1,4.895104895,88.11188811
lcl_1072038-1,3.521126761,87.41258741
lcl_1042490-1,14.28571429,86.61971831
lcl_1051751-1,5.594405594,84.82758621
lcl_1045158-1,15.54054054,86.42857143
lcl_1057469-1,9.929078014,88.4057971
lcl_1088803-1,13.79310345,83.21678322
lcl_1085844-1,11.80555556,89.7810219
lcl_1108326-1,9.79020979,87.05035971
lcl_1086186-1,11.80555556,87.94326241
lcl_1102462-1,9.929078014,87.85714286
lcl_1103816-1,13.69863014,89.7810219
lcl_1105561-1,9.655172414,90
lcl_1113943-1,5.673758865,88.19444444
lcl_1094568-1,12.5,89.05109489
lcl_1090653-1,11.11111111,89.7810219
lcl_1081588-1,10.56338028,86.5248227
lcl_1090499-1,4.964539007,88.73239437
lcl_1102744-1,9.154929577,84.13793103
lcl_1092071-1,4.225352113,84.82758621
lcl_1114856-1,10.48951049,80.40540541
lcl_1103789-1,11.26760563,84.17266187
lcl_1108593-1,8.510638298,88.02816901
lcl_1080617-1,11.18881119,85.41666667
lcl_1112381-1,9.79020979,87.32394366
lcl_1086531-1,4.225352113,88.11188811
lcl_1104605-1,4.929577465,86.89655172
lcl_1111133-1,13.10344828,89.05109489
lcl_111288-3,13.79310345,88.32116788
lcl_1110444-1,9.219858156,86.01398601
lcl_1094412-1,2.836879433,90.14084507
lcl_1115868-1,10.34482759,85.21126761
lcl_1078175-1,5.673758865,84.13793103
lcl_1097811-1,13.69863014,83.8028169
lcl_1095968-1,8.450704225,84.50704225
lcl_1116168-1,10.41666667,89.28571429
lcl_1080090-1,8.391608392,86.80555556
lcl_1084296-1,2.127659574,88.19444444
lcl_1083160-1,9.219858156,86.01398601
lcl_1100102-1,4.964539007,87.5
lcl_1102030-1,13.28671329,83.57142857
lcl_1081208-1,12.5,86.5248227
lcl_1095129-1,5.673758865,90.78014184
lcl_1083901-1,6.338028169,84.82758621
lcl_1081812-1,13.01369863,81.08108108
lcl_1085979-1,10.2739726,85.51724138
lcl_1108418-1,18.24324324,82.51748252
lcl_1115958-1,10.41666667,81.08108108
lcl_1087663-1,14.86486486,81.50684932
lcl_1111940-1,7.092198582,87.85714286
lcl_1110756-1,11.11111111,89.7810219
lcl_1079991-1,0.709219858,89.36170213
lcl_1082698-1,2.836879433,90.20979021
lcl_1101651-1,8.391608392,83.56164384
lcl_1089738-1,9.79020979,89.28571429
lcl_1091173-1,11.80555556,87.14285714
lcl_1087838-1,15.43624161,83.56164384
lcl_1104402-1,11.11111111,89.7810219
lcl_1083283-1,5.673758865,90.64748201
lcl_1086410-1,9.090909091,90.07092199
lcl_108557-3,4.225352113,88.11188811
lcl_1098887-1,12.5,88.32116788
lcl_1115339-1,6.944444444,88.73239437
lcl_1092169-1,6.338028169,83.67346939
lcl_109465-3,11.80555556,89.7810219
lcl_1090737-1,8.333333333,88.02816901
lcl_1090459-1,11.80555556,89.7810219
lcl_1111871-1,11.11111111,90.51094891
lcl_1115249-1,11.03448276,84.61538462
lcl_1111941-1,11.88811189,89.05109489
lcl_1087684-1,11.03448276,89.36170213
lcl_1109568-1,5.673758865,88.65248227
lcl_109446-3,15.06849315,85.10638298
lcl_1081234-1,8.450704225,85.10638298
lcl_1096851-1,11.80555556,87.14285714
lcl_1105596-1,11.34751773,85.50724638
lcl_1114245-1,11.80555556,89.05109489
lcl_1107924-1,11.11111111,89.7810219
lcl_1094787-1,5.755395683,86.5248227
lcl_1085708-1,19.59459459,76.8707483
lcl_1090815-1,4.255319149,86.71328671
lcl_1098846-1,6.428571429,87.14285714
lcl_1087927-1,3.546099291,89.51048951
lcl_1078357-1,4.225352113,86.80555556
lcl_108659-3,13.79310345,88.32116788
lcl_1105807-1,7.80141844,88.57142857
lcl_1102353-1,14.28571429,84.61538462
lcl_1093265-1,19.46308725,79.86111111
lcl_1088742-1,6.338028169,91.4893617
lcl_1115937-1,8.391608392,89.7810219
lcl_1108948-1,12.58741259,85
lcl_1105466-1,9.154929577,85.81560284
lcl_108054-3,11.11111111,89.7810219
lcl_1094583-1,12.58741259,88.32116788
lcl_1114827-1,4.255319149,89.85507246
lcl_1093160-1,11.80555556,89.05109489
lcl_1097797-1,9.85915493,87.41258741
lcl_1086773-1,5.633802817,90.14084507
lcl_1084221-1,11.18881119,87.14285714
lcl_1086126-1,15.49295775,83.45323741
lcl_1100695-1,9.219858156,83.68794326
lcl_1089315-1,8.391608392,86.20689655
lcl_1078519-1,7.80141844,84.02777778
lcl_109845-3,10.41666667,89.28571429
lcl_1115080-1,9.154929577,87.41258741
lcl_1106934-1,11.03448276,84.72222222
lcl_1107529-1,11.67883212,84.89208633
lcl_1108748-1,11.18881119,87.14285714
lcl_1097112-1,9.655172414,83.56164384
lcl_1106261-1,4.929577465,88.11188811
lcl_1097161-1,15.06849315,85.10638298
lcl_1083306-1,11.03448276,88.57142857
lcl_1098332-1,15.06849315,85.10638298
lcl_1114301-1,4.929577465,90.07092199
lcl_1090660-1,4.225352113,88.11188811
lcl_1102818-1,0.709219858,88.81118881
lcl_1085536-1,9.090909091,82.06896552
lcl_1116173-1,2.816901408,86.11111111
lcl_1094154-1,9.154929577,87.41258741
lcl_1100197-1,9.722222222,86.42857143
lcl_1090686-1,8.391608392,85.81560284
lcl_1086218-1,9.85915493,85.81560284
lcl_1094876-1,16.1971831,81.56028369
lcl_1078875-1,11.72413793,87.14285714
lcl_1083818-1,12.58741259,83.91608392
lcl_1083815-1,14.58333333,82.63888889
lcl_1077851-1,10.41666667,89.28571429
lcl_1087862-1,10.41666667,85.31468531
lcl_1097339-1,12.58741259,87.23404255
lcl_1098742-1,9.154929577,88.57142857
lcl_1103562-1,4.255319149,87.41258741
lcl_1093557-1,4.929577465,86.80555556
lcl_1099004-1,11.80555556,99.27536232
lcl_1089733-1,11.18881119,85.10638298
lcl_1087395-1,4.225352113,88.11188811
lcl_1096594-1,11.80555556,89.7810219
lcl_1109118-1,17.80821918,78.91156463
lcl_1112530-1,1.418439716,90.14084507
lcl_1115555-1,12.5,87.85714286
lcl_1099904-1,13.19444444,83.33333333
lcl_1109948-1,9.85915493,87.41258741
lcl_1102690-1,7.042253521,86.89655172
lcl_1112616-1,8.904109589,85.03401361
lcl_1106043-1,12.5,88.32116788
lcl_1083082-1,13.19444444,87.14285714
lcl_1093527-1,9.655172414,87.41258741
lcl_1102561-1,11.18881119,97.10144928
lcl_1110016-1,3.546099291,92.70072993
lcl_1107965-1,2.127659574,87.5
lcl_1095359-1,8.391608392,88.11188811
lcl_1109891-1,12.5,89.05109489
lcl_1094423-1,11.64383562,86.61971831
lcl_1109141-1,8.510638298,89.20863309
lcl_1085575-1,14.28571429,86.42857143
lcl_1079007-1,13.01369863,81.08108108
lcl_1096399-1,8.391608392,84.82758621
lcl_1113575-1,9.154929577,81.63265306
lcl_1097334-1,7.092198582,91.42857143
lcl_1091052-1,11.88811189,79.19463087
lcl_1090061-1,12.05673759,81.81818182
lcl_1113584-1,13.79310345,88.32116788
lcl_1093799-1,9.722222222,90.57971014
lcl_1098731-1,8.391608392,83.56164384
lcl_1100934-1,11.26760563,84.89208633
lcl_1082318-1,9.79020979,86.61971831
lcl_1080533-1,7.746478873,87.76978417
lcl_1115200-1,10.56338028,85.41666667
lcl_1086075-1,15.06849315,85.10638298
lcl_1103194-1,11.11111111,99.27536232
lcl_1108464-1,12.94964029,85.71428571
lcl_1082581-1,8.391608392,83.56164384
lcl_1111015-1,10.48951049,85.31468531
lcl_1093957-1,7.092198582,89.85507246
lcl_1093224-1,4.929577465,90.14084507
lcl_1091642-1,4.895104895,88.19444444
lcl_1091336-1,10.56338028,86.5248227
lcl_1100915-1,8.510638298,88.73239437
lcl_1115028-1,11.97183099,83.45323741
lcl_1105664-1,9.85915493,86.80555556
lcl_1111656-1,11.88811189,79.05405405
lcl_1097250-1,1.418439716,89.36170213
lcl_1091562-1,11.11111111,89.7810219
lcl_1081111-1,9.85915493,87.41258741
lcl_1105791-1,20.80536913,79.86111111
lcl_1100367-1,10.34482759,85.21126761
lcl_1111055-1,7.746478873,88.57142857
lcl_1088206-1,5.673758865,89.28571429
lcl_1095253-1,6.382978723,92.08633094
lcl_1086361-1,5.797101449,87.94326241
lcl_1110536-1,9.154929577,87.41258741
lcl_1113685-1,10.56338028,84.50704225
lcl_1078805-1,13.28671329,83.68794326
lcl_1092266-1,9.655172414,90
lcl_1096031-1,3.521126761,87.5
lcl_108507-3,13.79310345,88.32116788
lcl_1111738-1,9.79020979,85.41666667
lcl_1104128-1,13.79310345,88.32116788
lcl_1093778-1,7.042253521,84.39716312
lcl_1086678-1,12.58741259,88.32116788
lcl_1093236-1,15.06849315,85.10638298
lcl_1096279-1,2.857142857,91.36690647
lcl_1099438-1,5.633802817,90
lcl_1091295-1,2.836879433,90.07092199
lcl_1101732-1,13.10344828,89.05109489
lcl_1086460-1,11.11111111,89.7810219
lcl_1095241-1,9.79020979,86.71328671
lcl_1085587-1,9.090909091,88.57142857
lcl_1104800-1,15.06849315,85.10638298
lcl_1113127-1,9.090909091,84.24657534
lcl_1116192-1,6.338028169,86.80555556
lcl_1100681-1,11.72413793,87.14285714
lcl_1094985-1,4.964539007,88.73239437
lcl_1115787-1,19.04761905,76.66666667
lcl_1082052-1,7.80141844,87.05035971
lcl_1102706-1,0.709219858,90.78014184
lcl_1110715-1,6.428571429,87.14285714
lcl_1104150-1,11.80555556,89.05109489
lcl_1101699-1,4.929577465,86.80555556
lcl_107987-3,9.655172414,90
lcl_1090925-1,18.88111888,81.11888112
lcl_1084949-1,2.127659574,88.81118881
lcl_1105297-1,8.391608392,84.82758621
lcl_1111826-1,5.633802817,83.10810811
lcl_1096601-1,9.154929577,85.81560284
lcl_1112644-1,15.49295775,83.45323741
lcl_1103186-1,9.090909091,87.85714286
lcl_1103517-1,11.11111111,89.7810219
lcl_1081910-1,9.79020979,89.36170213
lcl_1110206-1,1.418439716,88.02816901
lcl_1078354-1,8.391608392,84.82758621
lcl_1086733-1,5.982905983,89.83050847
lcl_1109889-1,9.090909091,86.01398601
lcl_1092466-1,3.521126761,86.80555556
lcl_1093514-1,11.80555556,89.05109489
lcl_1091008-1,15.75342466,87.59124088
lcl_1108517-1,15.06849315,85.10638298
lcl_1093659-1,15.06849315,85.10638298
lcl_1111066-1,10.34482759,85.21126761
lcl_1080317-1,1.418439716,88.11188811
lcl_1087755-1,11.18881119,87.14285714
lcl_1080833-1,10.41666667,89.28571429
lcl_109854-3,13.69863014,89.7810219
lcl_1092433-1,11.11111111,90.51094891
lcl_1080118-1,14.58333333,79.86111111
lcl_1111250-1,5.673758865,88.02816901
lcl_1112651-1,19.72789116,76
lcl_1108518-1,13.69863014,89.7810219
lcl_1086810-1,9.85915493,90.64748201
lcl_1115824-1,15.75342466,87.59124088
lcl_1085563-1,13.01369863,83.8028169
lcl_1096491-1,1.418439716,88.11188811
lcl_1110882-1,6.896551724,88.19444444
lcl_107841-3,8.450704225,84.50704225
lcl_1093918-1,9.154929577,87.14285714
lcl_109595-3,11.11111111,89.7810219
lcl_1102855-1,9.85915493,87.41258741
lcl_110057-3,15.06849315,85.10638298
lcl_1113454-1,6.382978723,89.36170213
lcl_1107707-1,15.06849315,85.10638298
lcl_1110253-1,13.79310345,88.14814815
lcl_1093120-1,6.428571429,87.23404255
lcl_1099860-1,13.10344828,83.91608392
lcl_1078470-1,10.41666667,83.56164384
lcl_1113833-1,16.66666667,83.45323741
lcl_1099436-1,13.79310345,87.76978417
lcl_1089495-1,2.836879433,90.20979021
lcl_1085139-1,13.79310345,88.32116788
lcl_1113253-1,7.092198582,88.65248227
lcl_109071-3,13.79310345,88.32116788
lcl_1087175-1,11.11111111,90
lcl_1107632-1,13.10344828,89.05109489
lcl_1109766-1,7.692307692,85.51724138
lcl_1092072-1,13.88888889,82.75862069
lcl_1109706-1,9.85915493,82.75862069
lcl_1079985-1,9.219858156,86.86131387
lcl_1087407-1,20.80536913,79.86111111
lcl_1092504-1,12.5,89.05109489
lcl_1100463-1,10.56338028,84.50704225
lcl_1104807-1,6.293706294,84.24657534
lcl_1085542-1,6.382978723,90.78014184
lcl_1101657-1,10.56338028,82.19178082
lcl_1095981-1,13.28671329,82.9787234
lcl_1115227-1,4.255319149,90.14084507
lcl_1095048-1,3.521126761,88.65248227
lcl_1108456-1,6.993006993,86.30136986
lcl_1088628-1,12.67605634,82.51748252
lcl_1109793-1,6.338028169,88.57142857
lcl_1103977-1,13.79310345,88.32116788
lcl_1099488-1,11.97183099,87.85714286
lcl_1099721-1,7.092198582,89.20863309
lcl_1078717-1,4.255319149,85.21126761
lcl_1082435-1,5.633802817,89.28571429
lcl_1090372-1,4.929577465,88.65248227
lcl_1102404-1,6.338028169,88.57142857
lcl_1089926-1,9.79020979,86.42857143
lcl_1079088-1,14.38356164,89.05109489
lcl_1087498-1,12.05673759,80.98591549
lcl_1108297-1,10.56338028,86.23188406
lcl_1087226-1,12.5,88.57142857
lcl_110130-3,11.11111111,90.51094891
lcl_1090265-1,14.76510067,90.64748201
lcl_1081800-1,11.18881119,84.39716312
lcl_1078360-1,11.34751773,85.50724638
lcl_1092320-1,13.79310345,88.32116788
lcl_1081712-1,11.11111111,89.7810219
lcl_1088559-1,7.092198582,88.19444444
lcl_1081859-1,7.80141844,89.92805755
lcl_1080880-1,6.71641791,90.90909091
lcl_1079004-1,11.80555556,89.7810219
lcl_1102823-1,14.28571429,84.61538462
lcl_1107227-1,11.11111111,89.7810219
lcl_1112030-1,7.042253521,85.71428571
lcl_1105956-1,6.993006993,84.82758621
lcl_1112081-1,0.709219858,86.80555556
lcl_1096896-1,4.255319149,89.85507246
lcl_1097321-1,20.13422819,76.35135135
lcl_1089435-1,13.10344828,89.05109489
lcl_1101999-1,11.18881119,85.71428571
lcl_1110378-1,9.219858156,88.57142857
lcl_1078410-1,11.26760563,84.61538462
lcl_110438-3,13.79310345,88.32116788
lcl_1111814-1,11.11111111,89.7810219
lcl_1092004-1,6.993006993,86.20689655
lcl_108580-3,4.225352113,88.11188811
